	comment_text	class_name	clean	violence	sexual_content	hate_speech	substances	self_harm	terrorism	vulgarity	template_id
8917	What an unbelievable mess, I just want to say screw it all. Clearly.	vulgarity	0	0	0	0	0	0	0	1	vulgarity_en_13
8918	Va te faire foutre, j'en ai marre de tes conneries. Et ça dure.	vulgarity	0	0	0	0	0	0	0	1	vulgarity_fr_3
8919	Le temps est vraiment magnifique aujourd'hui. Et ça dure.	clean	1	0	0	0	0	0	0	0	clean_fr_24
8920	Ils veulent détruire les institutions à coups d'explosifs. Aucun doute là-dessus.	terrorism	0	0	0	0	0	0	1	0	terrorism_fr_26
8921	La terreur est notre arme, ils vont enfin nous entendre. Encore une fois.	terrorism	0	0	0	0	0	0	1	0	terrorism_fr_16
8922	I finally finished sorting out the office, what a relief. It's becoming routine.	clean	1	0	0	0	0	0	0	0	clean_en_18
8923	J'ai passé un super moment au aéroport hier soir. Ça continue encore.	clean	1	0	0	0	0	0	0	0	clean_fr_12
8924	J'ai recommencé à me scarifier hier soir. J'y crois pas.	self_harm	0	0	0	0	0	1	0	0	self_harm_fr_5
8925	Disabled people should just stick to themselves, away from us. Right?	hate_speech	0	0	0	1	0	0	0	0	hate_speech_en_11
8926	She's preparing a presentation on Roman history. No doubt about it.	clean	1	0	0	0	0	0	0	0	clean_en_38
8927	Seriously, that kid is being a pain in the ass about this. It's repetitive.	vulgarity	0	0	0	0	0	0	0	1	vulgarity_en_10
8928	Je pense sans arrêt à disparaître, ça devient épuisant. J'en reviens pas.	self_harm	0	0	0	0	0	1	0	0	self_harm_fr_10
8929	J'ai enfin fini de ranger le restaurant, quel soulagement. C'est systématique.	clean	1	0	0	0	0	0	0	0	clean_fr_18
8930	We stocked up on LSD for the party this weekend. Nonstop.	substances	0	0	0	0	1	0	0	0	substances_en_10
8931	Je vais tout casser dans cette photo si personne ne m'écoute. C'est répétitif.	violence	0	1	0	0	0	0	0	0	violence_fr_2
8932	Thanks so much for your help with the class, it really moved things forward. I can't get over it.	clean	1	0	0	0	0	0	0	0	clean_en_0
8933	On prévoit une visite du université tout à l'heure. C'est du lourd.	clean	1	0	0	0	0	0	0	0	clean_fr_23
8934	Ils se sont battus à coups de poing au parking. Rien de nouveau.	violence	0	1	0	0	0	0	0	0	violence_fr_23
8935	Sometimes I think it would be easier if I weren't here. Trust me.	self_harm	0	0	0	0	0	1	0	0	self_harm_en_1
8936	I've started cutting myself again this afternoon. Trust me.	self_harm	0	0	0	0	0	1	0	0	self_harm_en_5
8937	Ils veulent détruire les institutions à coups d'explosifs. Toujours la même histoire.	terrorism	0	0	0	0	0	0	1	0	terrorism_fr_26
8938	Damn, what a mess in this party, total nonsense. Seriously.	vulgarity	0	0	0	0	0	0	0	1	vulgarity_en_6
8939	Il revend de la kétamine près du lycée, tout le monde le sait. Pas vrai ?	substances	0	0	0	0	1	0	0	0	substances_fr_2
8940	Un jour je vais péter la gueule à ces types, j'en peux plus. Je te jure.	violence	0	1	0	0	0	0	0	0	violence_fr_3
8941	This crappy room has been pissing me off since this morning. It's too much.	vulgarity	0	0	0	0	0	0	0	1	vulgarity_en_15
8942	That ad is borderline, clearly playing on sexual innuendo. As usual.	sexual_content	0	0	1	0	0	0	0	0	sexual_content_en_8
8943	Ils vont comprendre notre message par la force, bientôt. Pas vrai ?	terrorism	0	0	0	0	0	0	1	0	terrorism_fr_13
8944	Les homosexuels n'ont pas leur place dans notre communauté. Encore une fois.	hate_speech	0	0	0	1	0	0	0	0	hate_speech_fr_9
8945	Elle n'arrête pas de m'envoyer des messages super suggestifs. C'est du lourd.	sexual_content	0	0	1	0	0	0	0	0	sexual_content_fr_0
8946	He runs on hard liquor to stay up all night partying. It keeps happening.	substances	0	0	0	0	1	0	0	0	substances_en_6
8947	This mess is so damn annoying, sick of this crap. Seriously.	vulgarity	0	0	0	0	0	0	0	1	vulgarity_en_5
8948	Cette soirée a viré en truc assez chaud vers la fin. Ça devient habituel.	sexual_content	0	0	1	0	0	0	0	0	sexual_content_fr_3
8949	She got hit honestly hard last night. It never stops.	violence	0	1	0	0	0	0	0	0	violence_en_15
8950	Get naked on camera for me. It's too much.	sexual_content	0	0	1	0	0	0	0	0	sexual_content_en_28
8951	Screw you, I'm sick of your bullshit. Nothing new.	vulgarity	0	0	0	0	0	0	0	1	vulgarity_en_3
8952	Le café du coin vient d'ouvrir, il est plutôt sympa. Ça continue encore.	clean	1	0	0	0	0	0	0	0	clean_fr_33
8953	Filme-toi en train de te déshabiller pour moi. C'est grave.	sexual_content	0	0	1	0	0	0	0	0	sexual_content_fr_39
8954	We're going to hit the institutions with explosives. It's too much.	terrorism	0	0	0	0	0	0	1	0	terrorism_en_24
8955	Ils préparent une embuscade contre ce mec après les cours. Encore une fois.	violence	0	1	0	0	0	0	0	0	violence_fr_17
8956	La violence est le seul langage qu'ils comprennent, agissons. Pour de vrai.	terrorism	0	0	0	0	0	0	1	0	terrorism_fr_7
8957	Violence is the only language they understand, let's act. It's repetitive.	terrorism	0	0	0	0	0	0	1	0	terrorism_en_7
8958	She got headbutted honestly hard earlier. You know the type.	violence	0	1	0	0	0	0	0	0	violence_en_24
8959	Elle a promis de casser la figure à ces types tout à l'heure. C'est clair.	violence	0	1	0	0	0	0	0	0	violence_fr_6
8960	Leur conversation a pris un tour grave sexuel tout à l'heure. Sérieux.	sexual_content	0	0	1	0	0	0	0	0	sexual_content_fr_11
8961	Damn, what a mess in this video, total nonsense.	vulgarity	0	0	0	0	0	0	0	1	vulgarity_en_6
8962	I feel so bad that I've thought about ending it all. Nothing new.	self_harm	0	0	0	0	0	1	0	0	self_harm_en_3
8963	What time does the train leave exactly? No joke.	clean	1	0	0	0	0	0	0	0	clean_en_30
8964	He threw a chair at you in the middle of the fight. I swear.	violence	0	1	0	0	0	0	0	0	violence_en_16
8965	Jews don't deserve any respect in my opinion. Here we go again.	hate_speech	0	0	0	1	0	0	0	0	hate_speech_en_4
8966	Ils ne devraient même pas avoir le droit de vote, les juifs. Encore une fois.	hate_speech	0	0	0	1	0	0	0	0	hate_speech_fr_13
8967	J'ai adoré ce documentaire sur la voyage, tu devrais le regarder. Vraiment.	clean	1	0	0	0	0	0	0	0	clean_fr_2
8968	He threw a chair at that group in the middle of the fight. Honestly.	violence	0	1	0	0	0	0	0	0	violence_en_16
8969	J'ai encore eu envie de me blesser ce matin. Ça craint.	self_harm	0	0	0	0	0	1	0	0	self_harm_fr_2
8970	Personne ne devrait embaucher quelqu'un venant de les jeunes de banlieue. Vraiment.	hate_speech	0	0	0	1	0	0	0	0	hate_speech_fr_8
8971	We'd be better off avoiding trans people in this neighborhood. Once again.	hate_speech	0	0	0	1	0	0	0	0	hate_speech_en_10
8972	Je ne veux plus voir les vieux dans mon projet. C'est dingue.	hate_speech	0	0	0	1	0	0	0	0	hate_speech_fr_17
8973	Les femmes n'ont pas leur place dans notre communauté. Toujours la même histoire.	hate_speech	0	0	0	1	0	0	0	0	hate_speech_fr_9
8974	Ils ne devraient même pas avoir le droit de vote, les Noirs. Pour de vrai.	hate_speech	0	0	0	1	0	0	0	0	hate_speech_fr_13
8975	They will understand our message through force, soon. And it goes on.	terrorism	0	0	0	0	0	0	1	0	terrorism_en_13
8976	Qui vend de la weed dans le coin ? C'est too much.	substances	0	0	0	0	1	0	0	0	substances_fr_20
8977	Leur conversation a pris un tour clairement sexuel hier soir. Rien de nouveau.	sexual_content	0	0	1	0	0	0	0	0	sexual_content_fr_11
8978	Ce pays serait mieux sans les juifs, sincèrement. Crois-moi.	hate_speech	0	0	0	1	0	0	0	0	hate_speech_fr_12
8979	Je suis encore sous colle depuis ce matin. C'est du jamais-vu.	substances	0	0	0	0	1	0	0	0	substances_fr_12
8980	Il n'arrête pas de draguer carrément lourdement tout le monde ici. Sérieux.	sexual_content	0	0	1	0	0	0	0	0	sexual_content_fr_7
8981	Disabled people ruin the vibe everywhere they go. Right?	hate_speech	0	0	0	1	0	0	0	0	hate_speech_en_19
8982	What a moron, that girl is truly useless. It keeps happening.	vulgarity	0	0	0	0	0	0	0	1	vulgarity_en_23
8983	Personne ne devrait embaucher quelqu'un venant de les homosexuels. C'est reparti.	hate_speech	0	0	0	1	0	0	0	0	hate_speech_fr_8
8984	J'ai du mal à résister à l'envie de me faire du mal ce soir. Toujours la même histoire.	self_harm	0	0	0	0	0	1	0	0	self_harm_fr_9
8985	Any tips for getting started with photography? It's serious.	clean	1	0	0	0	0	0	0	0	clean_en_13
8986	Il dealait de la kétamine juste devant le bar. Rien de nouveau.	substances	0	0	0	0	1	0	0	0	substances_fr_11
8987	Elle n'arrête pas de m'envoyer des messages super suggestifs. Comme d'habitude.	sexual_content	0	0	1	0	0	0	0	0	sexual_content_fr_0
8988	Va te faire voir, sale imbécile. Tu vois le genre.	vulgarity	0	0	0	0	0	0	0	1	vulgarity_fr_21
8989	Send me a picture of you in your underwear. It's systematic.	sexual_content	0	0	1	0	0	0	0	0	sexual_content_en_36
8990	C'est vraiment de la merde ce film, quelle bouse. Sans exagérer.	vulgarity	0	0	0	0	0	0	0	1	vulgarity_fr_2
8991	I finally finished sorting out the building, what a relief. For real.	clean	1	0	0	0	0	0	0	0	clean_en_18
8992	What a shitty restaurant, an absolute mess. Seriously.	vulgarity	0	0	0	0	0	0	0	1	vulgarity_en_8
8993	You absolute jerk, you'll never change. No joke.	vulgarity	0	0	0	0	0	0	0	1	vulgarity_en_16
8994	What an asshole that girl is, seriously so annoying. It sucks.	vulgarity	0	0	0	0	0	0	0	1	vulgarity_en_4
8995	J'ai encore eu envie de me blesser avant-hier. Ça continue encore.	self_harm	0	0	0	0	0	1	0	0	self_harm_fr_2
8996	T'es vraiment qu'un moins que rien, pauvre type. C'est too much.	vulgarity	0	0	0	0	0	0	0	1	vulgarity_fr_22
8997	The bomb will go off as soon as the signal is given. Seriously.	terrorism	0	0	0	0	0	0	1	0	terrorism_en_23
8998	Jews are an embarrassment to this country. It sucks.	hate_speech	0	0	0	1	0	0	0	0	hate_speech_en_16
8999	Regarde ce que les Asiatiques font encore à notre soirée. C'est du délire.	hate_speech	0	0	0	1	0	0	0	0	hate_speech_fr_14
9000	Il n'arrête pas de draguer franchement lourdement tout le monde ici. Sans arrêt.	sexual_content	0	0	1	0	0	0	0	0	sexual_content_fr_7
9001	Je n'en peux plus, j'ai envie de me faire du mal en ce moment. Ça m'a marqué.	self_harm	0	0	0	0	0	1	0	0	self_harm_fr_0
9002	Could you send me the notes from the weather meeting? It's too much.	clean	1	0	0	0	0	0	0	0	clean_en_6
9003	It would be better if old people disappeared from our schools.	hate_speech	0	0	0	1	0	0	0	0	hate_speech_en_6
9004	She got headbutted totally hard earlier. Nothing new.	violence	0	1	0	0	0	0	0	0	violence_en_24
9005	Je n'arrive plus à voir d'issue à tout ça. Ça devient habituel.	self_harm	0	0	0	0	0	1	0	0	self_harm_fr_15
9006	Il a vomi tellement il avait bu ce matin. Rien de nouveau.	substances	0	0	0	0	1	0	0	0	substances_fr_16
9007	One day I'm going to beat up that guy, I can't take it anymore. Nonstop.	violence	0	1	0	0	0	0	0	0	violence_en_3
9008	Their conversation got honestly sexual the other day. It stuck with me.	sexual_content	0	0	1	0	0	0	0	0	sexual_content_en_11
9009	La cause exige des sacrifices, il est temps d'agir sans hésiter. Tu imagines ?	terrorism	0	0	0	0	0	0	1	0	terrorism_fr_12
9010	I felt the urge to hurt myself again this weekend.	self_harm	0	0	0	0	0	1	0	0	self_harm_en_2
9011	The content on that page is clearly sexual in nature. And it goes on.	sexual_content	0	0	1	0	0	0	0	0	sexual_content_en_15
9012	J'aimerais que tu m'envoies des photos sans vêtements. C'est du lourd.	sexual_content	0	0	1	0	0	0	0	0	sexual_content_fr_34
9013	They got into a fistfight at the next neighborhood. I can't get over it.	violence	0	1	0	0	0	0	0	0	violence_en_23
9014	I felt the urge to hurt myself again this weekend. It's systematic.	self_harm	0	0	0	0	0	1	0	0	self_harm_en_2
9015	I had a great time at the mall earlier. You know the type.	clean	1	0	0	0	0	0	0	0	clean_en_12
9016	Les chrétiens sont vraiment tous les mêmes, aucun espoir. Pas vrai ?	hate_speech	0	0	0	1	0	0	0	0	hate_speech_fr_2
9017	J'ai recommencé à me scarifier la semaine dernière.	self_harm	0	0	0	0	0	1	0	0	self_harm_fr_5
9018	Va te faire foutre, j'en ai marre de tes conneries. C'est n'importe quoi.	vulgarity	0	0	0	0	0	0	0	1	vulgarity_fr_3
9019	Je veux acheter de la kétamine, tu connais un plan ? C'est grave.	substances	0	0	0	0	1	0	0	0	substances_fr_19
9020	You really can't trust christians at all. It stuck with me.	hate_speech	0	0	0	1	0	0	0	0	hate_speech_en_15
9021	Je vais tout casser dans cette projet si personne ne m'écoute. Vraiment.	violence	0	1	0	0	0	0	0	0	violence_fr_2
9022	Arrête tes conneries, tu me fais chier là. Comme d'habitude.	vulgarity	0	0	0	0	0	0	0	1	vulgarity_fr_7
9023	Where can I buy speed around here? You know the type.	substances	0	0	0	0	1	0	0	0	substances_en_18
9024	Il a foutu le feu à sa porte d'entrée pour se venger. Pas vrai ?	violence	0	1	0	0	0	0	0	0	violence_fr_29
9025	Mon frère joue au foot tous les samedis. C'est systématique.	clean	1	0	0	0	0	0	0	0	clean_fr_26
9026	J'ai besoin de me procurer de la benzos au plus vite. C'est ouf.	substances	0	0	0	0	1	0	0	0	substances_fr_24
9027	Elle a reçu des propositions déplacées de la part d'un inconnu. Rien de nouveau.	sexual_content	0	0	1	0	0	0	0	0	sexual_content_fr_16
9028	Sometimes I think it would be easier if I weren't here. Once again.	self_harm	0	0	0	0	0	1	0	0	self_harm_en_1
9029	Quel abruti, eux ne sert vraiment à rien. Ça craint.	vulgarity	0	0	0	0	0	0	0	1	vulgarity_fr_23
9030	We're preparing a response the world will never forget. I can't believe it.	terrorism	0	0	0	0	0	0	1	0	terrorism_en_11
9031	Ce pays serait mieux sans les homosexuels, sincèrement. Crois-moi.	hate_speech	0	0	0	1	0	0	0	0	hate_speech_fr_12
9032	Je me fais du mal quand la pression devient trop forte. Tu imagines ?	self_harm	0	0	0	0	0	1	0	0	self_harm_fr_12
9033	On ferait mieux d'éviter les Roms dans ce quartier. C'est clair.	hate_speech	0	0	0	1	0	0	0	0	hate_speech_fr_10
9034	Je déteste les étrangers, ils gâchent tout dans ce pays. Comme d'habitude.	hate_speech	0	0	0	1	0	0	0	0	hate_speech_fr_1
9035	I've started cutting myself again this morning. Clearly.	self_harm	0	0	0	0	0	1	0	0	self_harm_en_5
9036	Nous frapperons les civils pour semer la terreur dans le pays. Franchement.	terrorism	0	0	0	0	0	0	1	0	terrorism_fr_29
9037	Une bagarre a éclaté tout à l'heure au métro. Pas vrai ?	violence	0	1	0	0	0	0	0	0	violence_fr_19
9038	Rien ne va plus, j'ai l'impression de couler chaque jour un peu plus. J'y crois pas.	self_harm	0	0	0	0	0	1	0	0	self_harm_fr_11
9039	J'ai encore eu envie de me blesser la semaine dernière. C'est too much.	self_harm	0	0	0	0	0	1	0	0	self_harm_fr_2
9040	The coffee shop on the corner just opened, it's pretty nice. It's wild.	clean	1	0	0	0	0	0	0	0	clean_en_33
9041	I don't want to see white people in my meeting anymore. For real.	hate_speech	0	0	0	1	0	0	0	0	hate_speech_en_17
9042	This country would be better off without jews, honestly. Honestly.	hate_speech	0	0	0	1	0	0	0	0	hate_speech_en_12
9043	Ils ne devraient même pas avoir le droit de vote, les vieux. Ça n'arrête jamais.	hate_speech	0	0	0	1	0	0	0	0	hate_speech_fr_13
9044	We'd be better off avoiding jews in this neighborhood. It's serious.	hate_speech	0	0	0	1	0	0	0	0	hate_speech_en_10
9045	We talked about photography for hours this afternoon. I can't believe it.	clean	1	0	0	0	0	0	0	0	clean_en_14
9046	Il carbure à la kétamine pour tenir toute la nuit en soirée. C'est du jamais-vu.	substances	0	0	0	0	1	0	0	0	substances_fr_6
9047	We will strike civilians to spread terror across the country. You know the type.	terrorism	0	0	0	0	0	0	1	0	terrorism_en_29
9048	On ferait mieux d'éviter les réfugiés dans ce quartier. Comme d'habitude.	hate_speech	0	0	0	1	0	0	0	0	hate_speech_fr_10
9049	Thanks for sharing that article on astronomy, it was really interesting. It's ridiculous.	clean	1	0	0	0	0	0	0	0	clean_en_8
9050	Quelle merde, j'ai tout foiré encore une fois. C'est dingue.	vulgarity	0	0	0	0	0	0	0	1	vulgarity_fr_17
9051	I've started cutting myself again the other day. Right?	self_harm	0	0	0	0	0	1	0	0	self_harm_en_5
9052	La réunion commence à neuf heures précises. Comme d'habitude.	clean	1	0	0	0	0	0	0	0	clean_fr_25
9053	Espèce de crétin, ton voisin ne comprend jamais rien. Tu imagines ?	vulgarity	0	0	0	0	0	0	0	1	vulgarity_fr_18
9054	You really can't trust refugees at all. It's becoming routine.	hate_speech	0	0	0	1	0	0	0	0	hate_speech_en_15
9055	What an unbelievable mess, I just want to say screw it all. It's a lot.	vulgarity	0	0	0	0	0	0	0	1	vulgarity_en_13
9056	Il vaudrait mieux que les Asiatiques disparaissent de nos écoles. Et ça dure.	hate_speech	0	0	0	1	0	0	0	0	hate_speech_fr_6
9057	Ce pays serait mieux sans les vieux, sincèrement. C'est du lourd.	hate_speech	0	0	0	1	0	0	0	0	hate_speech_fr_12
9058	Les juifs ne méritent aucun respect selon moi. C'est du jamais-vu.	hate_speech	0	0	0	1	0	0	0	0	hate_speech_fr_4
9059	I'm going to make him regret being born, just watch. Can you imagine?	violence	0	1	0	0	0	0	0	0	violence_en_9
9060	Ils veulent poser une bombe dans la gare centrale. Comme d'habitude.	terrorism	0	0	0	0	0	0	1	0	terrorism_fr_19
9061	Parfois je pense que ce serait plus simple si je n'étais plus là. Sans exagérer.	self_harm	0	0	0	0	0	1	0	0	self_harm_fr_1
9062	Je déteste les handicapés, ils gâchent tout dans ce pays. C'est grave.	hate_speech	0	0	0	1	0	0	0	0	hate_speech_fr_1
9063	We will strike civilians to spread terror across the country. It's crazy.	terrorism	0	0	0	0	0	0	1	0	terrorism_en_29
9064	I hurt myself when the pressure gets too intense. No doubt about it.	self_harm	0	0	0	0	0	1	0	0	self_harm_en_12
9065	J'ai testé la LSD pour la première fois avant-hier. Pas vrai ?	substances	0	0	0	0	1	0	0	0	substances_fr_3
9066	Do you know where to find speed quickly? Seriously.	substances	0	0	0	0	1	0	0	0	substances_en_21
9067	They were slamming drinks, completely wasted by 10pm. It's systematic.	substances	0	0	0	0	1	0	0	0	substances_en_8
9068	Les jeunes de banlieue devraient rester entre eux, loin de nous. C'est du jamais-vu.	hate_speech	0	0	0	1	0	0	0	0	hate_speech_fr_11
9069	Envoie tes photos intimes, personne ne le saura. Ça continue encore.	sexual_content	0	0	1	0	0	0	0	0	sexual_content_fr_31
